Username,sentiment_sum,tweet_count
LordDurden,0.09166666666666667,1
Lordbrotic,0.8,1
LorenzCrypt,0.7,1
LorenzoGenovesi,-0.5,2
Lorien987654,0.2,1
Lou98167621,0.8,2
LoubarBoulard,0.5,2
Lovingyou_ntt,0.3,1
LucyPrima,0.13636363636363635,1
LuisBenelli,0.0,1
Lukas66825963,0.4104166666666667,1
Luke41194286,0.2,1
LukeJHLu,0.4625,1
LunaHogwart,0.125,1
LuzzianV,0.20208333333333334,1
Lyn241988,0.6833333333333332,1
MADDENOFFICIAL1,0.0,1
MADeciccio1,0.3583333333333334,3
MAKSUDU14953534,0.3,1
MCastroMusic,-0.25,1
MDMARGUB,0.3,1
MDWADUDRAHMAN2,0.1,1
MHMahid3,0.1,1
MHen115,0.25,1
MICHIKUSA_UN,0.0,6
MIKETRADE_,0.0,1
MIMAS59,0.0,1
MMmedjedMM,0.0,2
MNRaju_crypto,0.2515151515151515,1
MVsheepy,0.24285714285714285,1
MYC_NETWORK,-0.9,2
MYSTIC7Plays,0.40340909090909094,2
M_SRHI,0.5,1
MaanCrypto,0.125,1
MadNews_io,-0.5,1
Madaclaudio,1.25,6
MagicMike13140,0.0,1
Magic_Flowers,0.0,1
Maheshk71992548,0.1,1
MaierhofMarc,0.06000000000000001,2
ManeiroSoni,0.3,2
ManikAh98036315,0.3,1
Manu29624080,0.14583333333333334,1
Mara46321556,0.0,1
Marab5796,0.1,1
MarcCermak,0.0,1
Marcin65986163,0.3,1
MarisTheo,0.0,1
MarkHershkowit4,0.0,1
Marranocash,0.0,1
MartianCrypto,0.5,2
Martin34248421,0.0,1
MartiniGuyYT,0.0,2
Martypizzle,0.0,1
MaryAprilAlfor1,0.25,1
MasaShi_095,0.0,6
MasternodesBoss,0.21785714285714286,1
MathieuManiere,0.0,1
MathieuNachman,0.1,1
MatrixCryptos,-0.05000000000000002,1
MattBoscolo78,0.675,1
MattLongest6,0.35714285714285715,1
MatthieuZH,0.0,1
MatthmanGrolot,0.35,2
MattofSteele,-0.125,1
MatyBarto2,0.5,7
MavericBlind,0.0,1
Max18176974,0.0,1
MaxMasherNFT,0.0,2
Max_from_France,-0.07272727272727272,1
Maxmill30958598,0.3,1
Mayhem247Ai,0.0,3
Maysam68348944,0.3,1
Mayuke111,0.5,1
MdFoysa21497191,0.3,1
MdNurud11764864,0.1,1
MdSalau20470787,0.1,1
Mdalami96455555,0.3,1
Mdmedul26461359,0.1,1
MeisterLiager,0.0,1
MelborOfMars,0.5121212121212121,1
Melissa82555768,0.0,1
MemePunksnft,0.0,2
MenStupidity,0.15000000000000002,1
MerconeM,0.13636363636363635,1
MewnCat,0.28068181818181814,5
MewwPunk,-0.15185185185185188,1
Mgaogao1,0.9214285714285714,8
MichaelMoon45,-0.6,3
MichaelWDye,0.24999999999999997,1
MichealMorray,0.35000000000000003,1
MiguelToken,0.0,1
Miguel_Honcho37,0.0,1
MikeMillerLine,0.0,1
MikeRodrisil,-0.6,1
Mike___Hunt_,-0.05,1
Milonba61197751,0.1,1
MinaPirate,-0.31914062499999996,1
Minami_sakurai2,0.0,2
Minarul25155937,0.1,1
Minh05694427,0.2,1
Minoojahan1,0.1,1
Miran27047646,0.0,1
Miskat122,0.1,1
MisteRMe_Too,0.0,1
MithiSi60944290,0.3,1
Miyukids1,-0.3,1
MohamedBoudaati,0.0,1
MohamedKAteeq,0.25,4
Momolkhan,0.3,1
MomotMarek,0.0,1
MoonBootsCap,0.0,1
MoonrockCapital,0.15833333333333333,1
MooseCoinz,-0.06875,2
Mooste__,0.0,1
MoppGames,0.0,1
MoriartyCrypto,-0.1,1
MortonEan,0.0,1
MotocEmilia,0.0,1
MrAfaArt,0.2,1
MrAndersson__,-0.19999999999999998,1
MrBIaze,0.0,1
MrBSN868,0.5760912698412698,3
MrFLOPPY84,0.45,1
MrMosesCruz1,-0.033333333333333326,1
MrSolitaire2,0.0,1
Mr_Crypto5,0.8,2
Mr_ERoCs5,0.0,1
Mr__Parente,0.13636363636363635,2
MrbullM,1.9929166666666667,7
Mrhung9x,0.0,1
Mubasshar102,0.0,1
MugurelBirliba,0.0,1
MuhammadAzarsh1,0.3,1
Mulyati132,0.13636363636363635,1
MumTers,0.0,1
Munters13,1.0,2
MurtazaGul19,0.1,1
MutluMetin_55,0.1875,1
MysikJakub,0.0,1
Mystery67553784,0.1,1
NAS01A,-0.9375,5
NASIMAH50271159,0.1,1
NATMOR_,0.625,1
NESJumpman,-0.36964285714285716,3
NEguy66,0.24999999999999997,1
NFTArtCritic,-0.7164880952380953,5
NFTDaily,0.6772727272727272,3
NFTItaly_,0.0,2
NFTMedia,0.6,2
NFTNEWS9,0.8,1
NFTPlazas,0.0,2
NFTSTORE1,1.0208333333333333,3
NFTWang,1.1333333333333333,22
NFT_info_alert,0.0,312
NFTcatch777,0.2625,1
NFTeenyWeenies,-0.19999999999999998,1
NFTforYou,0.0,1
NGUYENV86847090,0.3,1
NIKOLAO55149125,0.0,3
NVassev,0.0,1
NYblacksheep,0.875,2
NabilTheWolf1,0.375,1
Nabyllionaire,0.0,1
Nach_gz,0.0,1
NagatoDharma,0.03499999999999999,1
Nairomj,0.35,1
Nala575,0.0,1
NateSmokes420,0.0,1
NazirGambo,0.3,1
NazrulI81823918,0.3,1
Nebraskangooner,1.0070454545454546,4
Nellpdt,0.0,1
Neozox,-0.2,1
Nep51,0.718181818181818,12
Nesta_Jr,0.3125,1
NetoKorozik,-0.2,1
NetrunnerCrypto,0.31666666666666665,2
NeursUK,0.8,1
NforNehaa,0.25,1
NftTeller,0.0,1
Nftgemio,1.1889574314574314,4
NicholasGouvei3,-0.05,1
NickP1101,0.29,1
Nicocrypto3182,0.6666666666666666,4
NicolaSindaco,0.41,1
NicolasFranoise,0.225,1
NiemiVille_,0.0,1
Nifty_NFT,-0.27999999999999997,1
NikitinPedro,0.08333333333333334,1
NikkiVigil15,0.0,1
NitroLT,0.8,1
Nmpatt2,0.0,1
NoFaceCrypto,0.0,1
Noctis_Lucis_17,0.15333333333333335,3
NomicsUpdates,0.13636363636363635,1
Noobmaster6T,-0.06666666666666667,8
Nosib55530884,0.1,1
Nox_Elrond,0.38,1
Noyon34040138,0.35,2
NuZuDu,1.4258522727272727,6
NubTheTerraBull,0.425,1
NumberOneCrypto,0.0,1
OHMar_s41nt,0.9,2
OJavanmardy,0.3,1
OMIDAK6,0.3,1
ObeyCrypto,0.0,1
Occasiontwitt,0.1,1
Odecrypto,0.35,1
OffshoreInn,0.13636363636363635,1
Okay69454185,0.8595238095238095,3
Okyanustakideve,0.5,1
OlivZim,0.25,1
OneTreeRpg,0.0,1
OniMizuo,0.37916666666666665,1
Only1Zlatan,0.5,2
OnlyHopium,0.5333333333333333,1
OpCryptoUK,0.0,1
OriginalAirdrop,0.5,1
OrionDiba,0.08095238095238098,1
Oscar01675776,-0.3125,1
OscarjNietzram,0.0,1
Overlord_O_o_,0.0,1
P24manPatrick,0.5,1
PABS_News,-0.4,5
PClairvoyance,0.5,1
PG_live_PT,1.4765625,6
Pachi_XP,0.375,1
Paduakn,0.3,1
Pamer_Dominador,0.4083333333333334,1
Pandaman_XD,0.3333333333333333,2
Panic_inthesky,0.0,1
Pankaj78669363,0.075,1
PapiJulo19,0.0,1
PartySt4rterr,0.0,1
Pastore1314,0.3109126984126984,1
PaulFitchett,0.15,1
PavelNosok,0.8,2
Peckham27,0.0,1
PeekachuP,0.0,1
Peessame,0.75,2
PenguinCryptic,-0.175,1
PensamentosAlh3,-0.05,1
PepeLeLink,0.8510416666666667,2
PepperPetey,0.24983766233766233,1
PercivalThePmon,3.421106240981241,17
PersonmanNFTs,0.05223214285714285,3
PhilpottJordan,0.0,1
PitinoBurner,0.0,1
Pixeltoy,-0.06666666666666665,2
PlaceBeyond,0.2,2
PlonkaDot,0.0,1
PlumDeliteCebu,0.3,1
Poguezclap1,-0.09999999999999998,1
Poilrat,0.0,1
Pokemail_,0.8,1
PolMewtwo,0.18518518518518517,1
PolizziMichal1,0.0,1
PolkamonM,0.05,2
Popi_sandanbara,0.0,2
PorpoiseDivine,0.04013798701298701,1
PourOverCrypto,0.3333333333333333,1
PowerHasheur,0.0,1
PowerThrotle,0.09301948051948052,1
PradumnGaur,0.3857142857142857,2
PriceGoesUp,0.0,1
PrimeHexamPulse,0.3,1
PriyaJ20032,0.3,1
Procrast105,0.0,1
ProfesoreFarmer,0.0,1
Psibirskiy,0.0,1
PsyDeFi,0.13636363636363635,1
Punkart6,0.625,1
Putra_Div14,0.1,1
PyridinCrypto,0.1875,1
Pytyser,-0.5,1
Q1jWEXGagOSaDDa,0.0,1
QE4Everyone,0.0,1
QasimNaseer18,0.3,1
Qryptonaut90,0.0,1
QuintenFrancois,1.1442727272727273,4
Quynh52901799,0.1,1
R2RTrader,0.0,1
R4dosl4w,-0.08333333333333333,1
RC19Mithun,0.6,3
RECKLESSTWU,-0.1624503968253968,3
RELEASETHEHOUN8,0.0,1
RIGA1801,0.0,1
RJ550107,-0.5,1
RPV_NFT,0.0,1
RPZSHOP,0.5,1
RRJordi9,0.0,1
RWTesquire,-0.3625,1
R_Trueman,0.0,2
RacaMaxi,0.0,3
Radcoinz,0.26666666666666666,3
RahatHo52257827,0.3,1
Rainy_7882,0.625,1
RajibHo81639551,0.1,1
Rajuahmed263,0.3,1
Rakibh24,0.1,1
RalphStupid,0.0,1
Ramu48434018,0.1,1
Randomhed,-0.2,1
Ranjith00289053,0.1,1
RaraEstFidess,0.0,1
RaribleBot,-0.5,3
RasheeedW,0.1,1
RayhanTuhin4,0.3,1
Rdewijs,0.0,1
Realg114,0.8,1
RealityArchtect,0.32499999999999996,4
RealmSphere,1.165,2
Reaper_XBT,0.4464285714285714,1
RedbullRun1,0.48263888888888884,3
Redorc83,0.525,1
RedpandaLuu,0.0,1
RemiBrondel,0.0,1
RenaudDeBoeck,1.9808333333333334,6
ResearchJapan1,0.3,1
RevenantCrypto,-0.41111111111111115,5
Revolutionist32,0.375,1
RexaurT,0.15000000000000002,2
ReySantoscrypto,0.5,1
Reyman28478046,0.1,1
Rezman5,0.0,1
RiMihael,0.0,1
RicRaquel,0.0,1
Ricardinho67300,0.0,1
RicePaddyTrader,0.13333333333333333,1
RichHomieTrades,-0.16666666666666652,2
Rich__Connect,0.0,1
RichardGofferje,0.0,1
Richard_v59,0.0,1
Riko_awa,0.0,1
Riku65585537,0.0,1
RimelNuruzzaman,0.1,2
Ritika7patel3,0.1,1
RiyadhAchmad25,0.3,1
RoadhouseSavage,0.0,2
Roadto100K2,0.0,1
Rob1_io,0.0,1
RobKig,0.2,1
Robdale1987,0.0,1
RobelT2021,0.35,1
RobertoAlayaZ,0.0,1
Robuchadnezzar,-0.3488095238095238,2
RockNRun85,-0.4,1
Rocket_Ercan,0.006250000000000015,1
RoelMartin89,0.20138888888888887,1
Rohan38048200,0.1,1
RohitRVir,0.08,1
RomainLanery,0.0,2
RomainTracol,0.78125,1
RomelitoPay,4.124377705627706,20
RommelPro,0.13636363636363635,2
Rongbrazil,0.20000000000000004,3
RootPhish,-0.3,1
Ropni1,-0.25,1
RoseRhox,0.5,1
Roshan6782,0.3,1
RoutonCollin,0.0,1
RoxyCullNW97,0.0,1
Rquijada_,0.25,1
RsrFren,0.4,1
RssBit,0.8,1
Ruben30429101,0.0,2
Rumrunn08156259,0.0,1
Run4te,0.0,1
RustamSabiryan3,0.3,1
Ryan70204247,0.0,1
RyanBtr2,0.0,1
RyanJones_NEWM,0.3,1
RyanNasrani,0.35,1
Ryversss,0.0,2
SANZ_Mag_Tga,0.06666666666666667,1
SD_MattThomas,0.0,1
SEMsolar_WA,0.0,1
SHS0RA,0.0,1
SIMONCRYPTO52,0.0,1
SKUURTOFFICIAL,0.0,1
SLSMarc,0.0,1
SOL_Hammond,0.0,1
STS_Trainers,0.0,1
S_Edalati,0.8,1
SabbirH16302686,0.3,1
SabzilaTV,0.0,1
Sachin96255930,0.2,2
Saerdna49185065,0.25,2
Sagopa0047,0.4,1
Sahial_Al,0.1,1
SaiRot7,0.075,1
SalihOKTAY0,1.0,5
Salvado81702285,-0.1,1
SalvadorStefen,0.3,1
SamLuvzCrypto,0.038095238095238106,1
SarojSa14737769,1.0,1
Satoshi10113951,0.0,1
ScanLegend1,0.8,2
ScottD345iB,-0.16666666666666666,1
ScottySedgy,0.0,1
SeanSmith_242,0.0,1
Senjiru22,-0.9333333333333333,2
SerDixieNormus,0.39166666666666666,5
SexyCryptoBabe1,0.2,1
Shabbir12315,0.1,1
Shadhin52777502,0.1,1
Shadow69944723,0.0,1
ShamanTrends,0.0,1
ShaneMulligan19,-0.1333333333333333,5
Shashi2599,0.1,1
ShashiYelale,0.6,2
Shelby__Limited,0.0,5
Shep_I_Am,0.012215909090909083,1
SherazAhmed94,-0.10590277777777778,1
Shibarianne,-0.5,1
ShopNft,2.6603515625,5
Shredded_Jay62,0.8,1
SidneyLaz,0.25,1
Silverado_uk,0.0,1
SimonMay1982,0.0,1
Sinancaner,0.0,1
SinghDeep_,0.39999999999999997,1
Skilme2205,0.0,4
SlvrTgrSamurai,0.0,1
SlywestYo,0.0,1
SmartLT,0.525,1
Smart_Contract,0.35568181818181815,1
Smart_NFT_News,0.6571969696969697,3
SmaugElite,0.0,1
SmolFinance,0.16666666666666666,1
Smort32,0.125,1
SniperGangNFT,0.0,2
SoaSwapna,0.0,1
Soaring14579380,0.5,2
SombrasBlancas,0.13636363636363635,1
SonalOberoi9,0.4000000000000001,1
SonuJaved20,0.2,2
SoupaBuoy,0.29333333333333333,1
Sousa__Paula,0.625,2
Soyaibislam1,0.0,1
Spacejellyfis10,-0.1,1
Spacemind_group,0.8,1
SpiritOfTheYeti,0.42847222222222214,4
SpogmayHangman,0.25,1
Sreeniv04005253,0.0,1
StanleyEpstein,0.8,1
Stefano09332825,0.0,2
StephenOlolade,0.1,1
SteveGuidetti,0.0,1
SteveZed,0.3125,1
StevenMoreau97,0.8171875,1
StphaneAlvarez1,0.0,1
SubhadeepMahan8,0.1,1
SulovSarker2,0.1,1
Sumanma96925440,0.3,1
SunToss_Marlyn,0.5,1
SuneemThakur,0.06875,1
SunilSh38786878,0.1,1
Sunnykh84226744,0.3,1
SunsetZen1,0.6,1
SuperMoonMars,0.125,1
SupermanHeikel,0.0,1
SwagCharlie2,0.8926136363636363,2
SwoleLuksoBags,0.9,2
Syedali52619355,0.3,1
Sylvain36258870,0.3333333333333333,1
TBassle_,0.325,2
TCryptoCurrency,-0.03333333333333333,1
TERPENE_PIRATE,0.5,1
TH3_CRYPT0,1.0,1
THICCIES5,0.0013888888888888978,1
TKieker,0.0,1
TKviljus,0.0,1
TVD_conhocgioi,-0.25,1
TWCpromoter,0.0,1
T_CRYPTOGARAGE,0.3359375,1
Takeonm15565584,0.0,1
Talibabtou,0.0,1
Tanish06300313,0.1,1
TapsTrades,0.35,1
TarantuloTV,0.51875,1
Techfans3,0.0,1
TeddyCleps,1.1166666666666667,2
Tedete1,0.38125,1
TerranovaPicks,0.625,1
TestTubeMedia,-0.07500000000000001,1
Tfpc_27,-0.08787878787878789,1
ThaFomoChicken,0.2273809523809524,3
Thalia_Bellfort,-0.325,1
TheAmy00,0.0,1
TheArcaneGem,0.2,1
TheBizz91,-0.017499999999999988,3
TheCipherCode_,1.953125,2
TheCrow_Crypto,0.3403409090909091,1
TheCryptoGopher,0.0,1
TheCryptophil,0.0,1
TheDavidZhou,0.25,1
TheDolapoO,0.2,1
TheGnom96176854,0.16999999999999998,3
TheLevel21,0.135,1
TheNewJKarl,-0.6999999999999998,1
TheRocket660,1.0626041666666666,10
TheUnicornHack,0.0,1
TheWyvernNE,0.0,1
The_New_Finance,0.0,1
The_Walker83,0.6083333333333334,1
The_nr1Ruben,0.1285714285714286,1
TheeDailyProfit,0.0,1
Thein_Sein,0.0,1
Thekingtrol,0.0,1
Thingsnstuff33,0.875,2
ThinkBigCreati2,0.0,1
ThinkinBets,-0.11666666666666665,1
TienThinh1993,0.1,1
Tiko46525897,-0.04999999999999999,1
TimHJordan,0.0,1
TimRades1,0.1875,3
TizianoTridico,0.0,2
TodayinCryptoNL,0.2916666666666667,1
Tofique_balouch,0.3,1
Toinety,0.25,1
TolliniLucas,0.5,1
ToniToniuep,-0.4,1
Tontoton91,0.0,1
TooLazy16,0.0,1
TopHatCoolCat,0.0,1
TophitotheGreat,0.1714285714285714,1
ToshiMon_,0.16571428571428573,1
TotalMackage,-0.15,1
Toy_Buddha,0.2,3
TradeFluencer,0.0,1
TraderNJ1,0.3125,1
TraderWM3,0.0,1
Trader_XO,-0.2125,2
Trader_xbt,0.0,1
TradercryptoM,0.0,4
TradingSmith,0.1,2
TradingXark,0.38749999999999996,3
Trading_Winners,0.4,1
TradingjoCrypto,0.0,2
TranMyL26561399,0.3,1
TravNastyART,0.0,1
TravisF76555007,0.11212121212121212,1
TravyTravz,0.0,1
Trepyoficial,0.0,2
TrillPunks,0.75625,2
TristanBenmahm1,0.0,1
TudorHm,1.0,1
Tudu59641427,0.3,1
TunnexDan,0.3,1
TutorialAirdrop,0.0,1
TylerMarts,0.0,1
USDTBNBFUTURE,0.3409090909090909,2
USshuncp,0.0,1
UkatoSibuna,0.0,2
UltDolRev,-0.18181818181818182,1
UltraSecretChad,0.375,1
UltraXBT,-0.2828282828282827,10
UmpaaLoompa,0.0,1
UnHaappyFi,0.3,1
UnapologeticRBL,-0.1,1
UncleStronk_666,0.0,2
UnderstudySR,0.25,1
UniversoBolsa,0.0,1
UnknownGoffcial,0.25,1
Uri__34,0.0,1
Usman_2021,0.8323809523809524,4
VGFan88749464,0.07708333333333334,1
VTapez,-0.7904761904761906,4
VanWin408,0.8,2
Varticus86,0.0,1
VeeruNFT,0.0,1
Velan79021723,0.1,1
Veselinius_III,0.0,1
Vinay99722360,0.1,1
Vinaypa77204208,0.1,1
Vineeth22425112,0.7,1
VinnyVo44,0.8,1
VisionCryptoApp,0.4546875,1
Vissi31,0.0,1
Vlados1k10,0.41666666666666663,1
VxMeia,0.0,1
W3endigo_,0.375,1
W3nt,-0.2,1
WAkporoghene,0.1,1
WH0KN0WSN0TME,1.2,2
WWCSTX,-0.1,1
Wagnergelo,0.0,1
Waitingfordip,0.0,1
Wakamaka_,0.0,1
WalidouW,0.25,1
Wallito_Samuel,0.25,1
WalterSingapore,0.0,1
WanAimanShazne,0.0,1
WarraCrypto,0.5,1
WasimAmirAli,0.0,1
WayneAnthonyD,0.3,1
WbCoin,2.0,2
WecK0,0.2,1
Wehberg1,0.0,1
WellGM2You,-0.15277777777777776,1
WelsedOne,-0.2125,1
WhitaFo,0.15,1
WhyLose,0.13636363636363635,1
WillsOutlook,0.004403409090909083,2
WillumWalluce,0.0,1
Winnie_Oriana,-0.20625,3
WoBurdis,0.0,1
WolfLopez9,0.0,1
WorkMoneyFun,0.5875,1
XRP_Dresden,0.0,1
XRP_OWL,0.4697619047619047,2
Xenomorph10,-0.15,1
Xokahhh,0.45,1
Xxrp13,0.54296875,1
YOPROFITGURU,0.1,1
YSHK03,0.0,1
YSchups,0.0,2
YSojourners,0.25,1
Yacineimn,0.0,2
YannDarwin,0.0,1
YemalatT,0.3072916666666667,1
YesThatTeach,0.0,1
YoSoy_Fresh,0.0,1
Yones29125660,0.1,1
YoongAndI,0.0,1
YoriVisuals,1.4729166666666667,5
Yoursoros,0.3,1
Youvoi4,0.0,1
YowcrypS,-0.265625,1
Ysfozc07,0.0,1
Yujio39621015,0.0,1
YusufGori7,0.0,1
Z4phyr,0.25,1
ZAHIR6555,0.0,1
ZENIXZENI21,0.0,1
ZSY_Junglist,0.525,3
ZachBassett7,0.033333333333333326,1
Zagmore06,0.0,1
Zambezilegend,0.625,1
Zaziemuse,-0.2,1
ZengdaWei,1.51875,6
Zeynepyllr1,0.0,1
Zimzalabime,0.0,1
Zygomatikdan,0.0,1
_Bigsub,0.3333333333333333,2
_BitBro_,0.0,1
_CUSMAR_,0.25,2
_Cryptopher_,0.0,1
_KamikazeKay_,0.0,1
_Mathis_7,0.0,1
_Popfox,1.625,2
_Psyborg_,0.3104166666666666,4
_Vuln3rable,0.4291666666666667,1
__Dunga,0.3,1
__ccve__,-0.29999999999999993,1
_andXor_,0.0,1
_arnikaz,0.48,1
_carlosplata,0.0,1
_gorki_,0.075,1
_kaelnt,0.04523809523809524,1
_paizo_,0.712121212121212,1
a821haha,0.8,2
a_fulfilling,0.0,1
aaronplus1,0.0,1
abbsscroller,0.0,1
abdulshaik1771,0.0,1
abhijeet_maji,0.0,1
abink_abin,0.3,1
aborangin,0.2333333333333333,2
aburayh09113436,0.1,1
accuratefintech,0.13636363636363635,1
adamvisionary,0.9944444444444445,3
adnankkhann,0.1,1
advarunahuja1,0.15606060606060604,1
afrazer651,-0.15555555555555559,1
agdemon777,0.0,2
agtereshko,0.018181818181818174,1
ahmetusta,0.0,1
akashperis,0.3,1
akimoto_masao,1.3704545454545454,3
al943d,0.3125,1
alberto_carapia,0.3,1
albertvansheck,0.0,1
alex_dreyfus,0.8,2
alexeisveliz95,0.2,2
ali_salman47,0.0,1
alialai14327324,0.09523809523809523,1
alif6244,0.3,1
allnick,0.475,1
allurivarma,0.30000000000000004,1
allyouracid,0.33888888888888885,1
alper_forza,0.3333333333333333,1
altbator,0.0,1
altcking,-0.012499999999999997,1
altcoin31,0.3,1
altcoin_hunters,0.0,1
altcoinaardvark,0.5,2
altssignalz,0.0,1
america60147837,0.1,1
ametrine44,0.3,1
amirkha02879626,0.1,1
anarchist14,0.0,1
anavicpac,0.0,1
andreas841,0.5,1
andydihidalgo,0.0,2
angoushisanalis,0.375,2
anhquankts89,0.58,1
anish9293,0.4666666666666667,1
ank_crypto,0.125,1
anonweb3_crytpo,0.0,1
apex_eth,0.0,1
apoorvakhl,0.4000000000000001,1
arabianslug1,0.03929924242424242,1
arafat2452,0.3,1
aragakigogo11,0.0,1
ardan_purwanto,0.2,2
arel_btc,0.0,3
areynardus,0.3,1
arg_robe,0.0,1
ariyoap,0.0,1
artofyourmind,0.0,1
arvion6,0.0,1
arzinex,0.0,1
ashron00,0.1,1
asraful78784,0.3,1
astutik_novi,0.3,1
atanibarra,-0.1,1
atmhaber_com,0.0,1
aurora7x,0.0,1
aws_cloudinfra,0.0,1
ayazlaang27,0.30714285714285716,1
aygulyaSH,0.4166666666666667,1
ayoitsfly,0.16666666666666666,1
azyrmdhn,0.0,2
b80159272,-0.1,1
b_Lemmuel,0.0,1
b_sangoku,0.0,1
babacrypto2,0.26633522727272724,2
bad4days1,0.0,1
bag0fseeds,0.0,1
bagirov_alex,0.0,1
bangodat1,0.1,1
banned_crypto,0.6,2
barbarousisking,0.225,1
barkinsong,-0.5,1
bartjooo,0.0,1
bbelldressing,0.26666666666666666,1
bearaldorivera,0.20000000000000004,2
beast_krypto,0.0,1
beccarir,-0.13645833333333332,2
bedumer,0.3666666666666667,1
befolking,0.0,1
beincrypto_es,0.0,2
believeinearl,0.8,1
bellgabriel213,0.0,3
benBenToooo,-0.16249999999999998,3
benbendito,0.35,1
beniaminmincu,0.55,1
benotr1,0.16666666666666666,1
benyhill59,0.0,1
bepithebarber,0.0,1
bgProgrammer,0.0,1
bhatsameer,1.0444444444444445,2
biggsCMS,0.0,1
billionaire_50,0.0,1
bitbank_markets,0.0,2
bitcns,0.8,1
bitcoin216,-0.12121212121212122,2
bitcoinagile,0.8,3
bitcoinbaz7,0.0,1
bitcoinist,0.32999999999999996,1
bitcointe,0.0,3
bitconusi,0.0,1
biteysnail,0.3333333333333333,1
bithyper1,0.0,1
blackschoulz,0.0,1
blinkyJeff,0.37878787878787873,1
blockchainJinfo,0.0,1
blockheadken,1.0,1
blockpaths,0.13636363636363635,2
bloodandcrypt,0.4,1
bloserda,0.1,1
bluekatkirbyfi,0.625,1
bluemoonGG_,0.6,1
blumber_,0.5921428571428572,2
bo_opryshko,-0.0625,1
bobchainbk,0.0,2
bonfida,0.0,1
bonnyface143,0.3,1
bonvommel,-0.05,1
boostcypto,0.3,1
boredethguy,0.3125,1
bowietoshi,0.04999999999999999,1
bracemueller,-0.8,2
bradley_cren,0.16944444444444443,1
brandtnewww,2.4029040404040405,13
brbkt1,0.78125,1
brentweetss,0.65,1
brianst44097229,0.0,1
btamamura,0.0,1
btc_charlie,-0.25,1
btc_race,0.0,1
btcbank3r,0.0,1
btcfx295,0.0,1
btcnewsapp,0.0,1
btfDimitri,0.0,1
bubuhmu,0.1,1
budakkertas00,0.1,2
bull_crypto_man,0.3333333333333333,1
bullcryptonews1,0.05833333333333334,2
bultmus,0.0,1
bummbeburak,0.0,1
busycrypt0,0.125,3
bzesce,0.0,1
c3rtifyd,0.0,1
cactixbt,0.3071428571428571,1
cadicafe,0.0,1
cagosan,-0.2916666666666667,1
cakoinNFT,0.2,3
cakyy_,0.5,1
calvincold0,0.3333333333333333,1
canabrad,0.5936666666666668,1
candidate7153,0.0,1
capsamtw,0.44999999999999996,2
carminede36,0.0,1
casey___,0.5523809523809524,2
catchthesky777,0.0,1
cawave68,0.225,1
cedricloneux,0.0,1
celinacrypto,0.0,1
chainlink,0.28409090909090906,1
cheddarbagz,0.0,1
cherryteresa,0.35000000000000003,1
chescat11,-0.25,1
chestybeefo,0.0,2
chibitman,0.0,1
chics_on_chics,0.5,1
chilledpear,0.08333333333333333,1
choobs96,0.0,1
chris_pa,0.8,3
chriscuningham,0.6614583333333334,5
chrisgaz0211,0.0,1
chrstphrtroet,0.3875,1
cianryan92,0.0,1
civilizedstonks,1.098148148148148,3
cjamesweller,0.0,1
cjervo,0.5541666666666666,3
cjsodirty,0.25,1
clementguerin,0.75,3
cmcal_bot,0.3409090909090909,3
cns_crypto,0.0,1
coin68,0.0,2
coin_guest,0.0,1
coin_invader,0.0,1
coinfucyus,0.0,2
coinhippoHQ,0.41666666666666663,4
coinkritik,0.0,1
coinmuhendisim,0.0,1
coinquora_,0.0,1
coinspeaker,-0.12121212121212122,1
coloneldrop,0.0,1
compacisco,0.0,1
contend3r,1.1791666666666667,3
coolnerdco,0.13636363636363635,1
corona_nft,0.0,1
cprandall,0.0,1
craftzknock,0.375,1
crakoo1,0.6444444444444445,1
cramtosyp,0.0,1
cript_pra,0.0,1
criptada,0.0,1
criss_bacca,0.0,1
croftwrestlers,0.0,1
crrt_kim,0.0,1
crymaja,0.5681818181818181,1
crypdegen,0.5,1
crypkei,0.0,2
cryprotrader,0.04999999999999999,1
crypt0chick18,0.0,1
cryptactive,0.0,1
cryptd0tnews,0.0,1
crypteaks,-0.5,2
crypthom1,0.0,1
cryptizz2,0.0,1
cryptkey25,0.0,1
crypto000001,0.13714285714285715,1
crypto1080p,0.3,1
cryptoDruid6,0.0,1
cryptoMoonerJ,0.4333333333333333,1
cryptoTitanos,-0.0234375,1
cryptoVeth,0.0,1
crypto__rose,0.75,1
crypto_alerting,0.0,1
crypto_almanac,1.6961507936507938,12
crypto_blkbeard,-0.1,1
crypto_buy_tips,0.0,1
crypto_complex,0.0,1
crypto_deployer,-0.25,4
crypto_eldorado,0.8,1
crypto_erotica,0.0,1
crypto_ezio,0.40625,1
crypto_fun_fun,0.0,1
crypto_george_,0.3966666666666666,2
crypto_godz,-0.15,1
crypto_kingOO7,1.0166378066378066,4
crypto_kl,-0.25,1
crypto_merlin,0.0,1
crypto_news24,0.2833333333333333,2
crypto_news_19,0.6363636363636364,5
crypto_ravi,0.0,1
crypto_saus,1.0,1
cryptoamits,0.9,1
cryptoangel_x,0.0,1
cryptocaribbean,-0.2,1
cryptochristos,1.0,1
cryptocryb,0.0,1
cryptodare_,0.4000000000000001,1
cryptodevon04,0.6000000000000001,1
cryptodream_,1.43,3
cryptoerrdayyy,0.03409090909090909,1
cryptofolo,0.0,1
cryptofreebies,1.0,1
